ref_date,region,annual_percent_increase
"1996-07-01 00:00:00","Nova Scotia",0.35
"1996-10-01 00:00:00","Nova Scotia",0.24
"1997-01-01 00:00:00","Nova Scotia",0.28
"1997-04-01 00:00:00","Nova Scotia",0.21
"1997-07-01 00:00:00","Nova Scotia",0.12
"1997-10-01 00:00:00","Nova Scotia",0.05
"1998-01-01 00:00:00","Nova Scotia",0.02
"1998-04-01 00:00:00","Nova Scotia",0.02
"1998-07-01 00:00:00","Nova Scotia",-0.06
"1998-10-01 00:00:00","Nova Scotia",0.00
"1999-01-01 00:00:00","Nova Scotia",-0.04
"1999-04-01 00:00:00","Nova Scotia",0.01
"1999-07-01 00:00:00","Nova Scotia",0.21
"1999-10-01 00:00:00","Nova Scotia",0.34
"2000-01-01 00:00:00","Nova Scotia",0.26
"2000-04-01 00:00:00","Nova Scotia",0.23
"2000-07-01 00:00:00","Nova Scotia",0.00
"2000-10-01 00:00:00","Nova Scotia",-0.16
"2001-01-01 00:00:00","Nova Scotia",-0.12
"2001-04-01 00:00:00","Nova Scotia",-0.15
"2001-07-01 00:00:00","Nova Scotia",-0.14
"2001-10-01 00:00:00","Nova Scotia",-0.12
"2002-01-01 00:00:00","Nova Scotia",0.03
"2002-04-01 00:00:00","Nova Scotia",0.13
"2002-07-01 00:00:00","Nova Scotia",0.29
"2002-10-01 00:00:00","Nova Scotia",0.28
"2003-01-01 00:00:00","Nova Scotia",0.19
"2003-04-01 00:00:00","Nova Scotia",0.17
"2003-07-01 00:00:00","Nova Scotia",0.27
"2003-10-01 00:00:00","Nova Scotia",0.30
"2004-01-01 00:00:00","Nova Scotia",0.37
"2004-04-01 00:00:00","Nova Scotia",0.32
"2004-07-01 00:00:00","Nova Scotia",0.21
"2004-10-01 00:00:00","Nova Scotia",0.12
"2005-01-01 00:00:00","Nova Scotia",0.03
"2005-04-01 00:00:00","Nova Scotia",-0.08
"2005-07-01 00:00:00","Nova Scotia",-0.18
"2005-10-01 00:00:00","Nova Scotia",-0.12
"2006-01-01 00:00:00","Nova Scotia",-0.12
"2006-04-01 00:00:00","Nova Scotia",-0.03
"2006-07-01 00:00:00","Nova Scotia",-0.01
"2006-10-01 00:00:00","Nova Scotia",-0.18
"2007-01-01 00:00:00","Nova Scotia",-0.20
"2007-04-01 00:00:00","Nova Scotia",-0.28
"2007-07-01 00:00:00","Nova Scotia",-0.29
"2007-10-01 00:00:00","Nova Scotia",-0.17
"2008-01-01 00:00:00","Nova Scotia",-0.07
"2008-04-01 00:00:00","Nova Scotia",0.07
"2008-07-01 00:00:00","Nova Scotia",0.09
"2008-10-01 00:00:00","Nova Scotia",0.18
"2009-01-01 00:00:00","Nova Scotia",0.20
"2009-04-01 00:00:00","Nova Scotia",0.19
"2009-07-01 00:00:00","Nova Scotia",0.25
"2009-10-01 00:00:00","Nova Scotia",0.37
"2010-01-01 00:00:00","Nova Scotia",0.37
"2010-04-01 00:00:00","Nova Scotia",0.37
"2010-07-01 00:00:00","Nova Scotia",0.41
"2010-10-01 00:00:00","Nova Scotia",0.39
"2011-01-01 00:00:00","Nova Scotia",0.34
"2011-04-01 00:00:00","Nova Scotia",0.31
"2011-07-01 00:00:00","Nova Scotia",0.21
"2011-10-01 00:00:00","Nova Scotia",0.05
"2012-01-01 00:00:00","Nova Scotia",-0.02
"2012-04-01 00:00:00","Nova Scotia",-0.06
"2012-07-01 00:00:00","Nova Scotia",-0.10
"2012-10-01 00:00:00","Nova Scotia",-0.19
"2013-01-01 00:00:00","Nova Scotia",-0.20
"2013-04-01 00:00:00","Nova Scotia",-0.28
"2013-07-01 00:00:00","Nova Scotia",-0.36
"2013-10-01 00:00:00","Nova Scotia",-0.36
"2014-01-01 00:00:00","Nova Scotia",-0.31
"2014-04-01 00:00:00","Nova Scotia",-0.26
"2014-07-01 00:00:00","Nova Scotia",-0.22
"2014-10-01 00:00:00","Nova Scotia",-0.14
"2015-01-01 00:00:00","Nova Scotia",-0.18
"2015-04-01 00:00:00","Nova Scotia",-0.30
"2015-07-01 00:00:00","Nova Scotia",-0.04
"2015-10-01 00:00:00","Nova Scotia",0.08
"2016-01-01 00:00:00","Nova Scotia",0.16
"2016-04-01 00:00:00","Nova Scotia",0.54
"2016-07-01 00:00:00","Nova Scotia",0.59
"2016-10-01 00:00:00","Nova Scotia",0.82
"2017-01-01 00:00:00","Nova Scotia",0.86
"2017-04-01 00:00:00","Nova Scotia",0.90
"2017-07-01 00:00:00","Nova Scotia",0.97
"2017-10-01 00:00:00","Nova Scotia",1.00
"2018-01-01 00:00:00","Nova Scotia",1.02
"2018-04-01 00:00:00","Nova Scotia",0.94
"2018-07-01 00:00:00","Nova Scotia",1.04
"2018-10-01 00:00:00","Nova Scotia",1.20
"2019-01-01 00:00:00","Nova Scotia",1.26
"2019-04-01 00:00:00","Nova Scotia",1.34
"2019-07-01 00:00:00","Nova Scotia",1.43
"2019-10-01 00:00:00","Nova Scotia",1.55
"2020-01-01 00:00:00","Nova Scotia",1.59
"2020-04-01 00:00:00","Nova Scotia",1.60
"2020-07-01 00:00:00","Nova Scotia",1.37
"2020-10-01 00:00:00","Nova Scotia",0.67
"2021-01-01 00:00:00","Nova Scotia",0.60
"2021-04-01 00:00:00","Nova Scotia",0.79
"2021-07-01 00:00:00","Nova Scotia",1.09
"2021-10-01 00:00:00","Nova Scotia",1.78
"2022-01-01 00:00:00","Nova Scotia",2.06
"2022-04-01 00:00:00","Nova Scotia",2.10
"2022-07-01 00:00:00","Nova Scotia",2.55
"2022-10-01 00:00:00","Nova Scotia",2.87
"2023-01-01 00:00:00","Nova Scotia",2.94
"2023-04-01 00:00:00","Nova Scotia",3.25
"2023-07-01 00:00:00","Nova Scotia",3.24
"2023-10-01 00:00:00","Nova Scotia",2.97
"1992-07-01 00:00:00",Nunavut,3.29
"1992-10-01 00:00:00",Nunavut,3.07
"1993-01-01 00:00:00",Nunavut,3.00
"1993-04-01 00:00:00",Nunavut,2.92
"1993-07-01 00:00:00",Nunavut,2.95
"1993-10-01 00:00:00",Nunavut,3.46
"1994-01-01 00:00:00",Nunavut,3.49
"1994-04-01 00:00:00",Nunavut,3.79
"1994-07-01 00:00:00",Nunavut,3.60
"1994-10-01 00:00:00",Nunavut,3.09
"1995-01-01 00:00:00",Nunavut,2.96
"1995-04-01 00:00:00",Nunavut,2.72
"1995-07-01 00:00:00",Nunavut,2.34
"1995-10-01 00:00:00",Nunavut,2.38
"1996-01-01 00:00:00",Nunavut,2.43
"1996-04-01 00:00:00",Nunavut,2.41
"1996-07-01 00:00:00",Nunavut,2.77
"1996-10-01 00:00:00",Nunavut,2.50
"1997-01-01 00:00:00",Nunavut,1.76
"1997-04-01 00:00:00",Nunavut,1.48
"1997-07-01 00:00:00",Nunavut,0.84
"1997-10-01 00:00:00",Nunavut,0.96
"1998-01-01 00:00:00",Nunavut,1.34
"1998-04-01 00:00:00",Nunavut,1.33
"1998-07-01 00:00:00",Nunavut,1.89
"1998-10-01 00:00:00",Nunavut,1.75
"1999-01-01 00:00:00",Nunavut,1.89
"1999-04-01 00:00:00",Nunavut,2.05
"1999-07-01 00:00:00",Nunavut,1.69
"1999-10-01 00:00:00",Nunavut,2.07
"2000-01-01 00:00:00",Nunavut,2.14
"2000-04-01 00:00:00",Nunavut,1.90
"2000-07-01 00:00:00",Nunavut,2.53
"2000-10-01 00:00:00",Nunavut,2.54
"2001-01-01 00:00:00",Nunavut,2.41
"2001-04-01 00:00:00",Nunavut,2.57
"2001-07-01 00:00:00",Nunavut,2.31
"2001-10-01 00:00:00",Nunavut,1.79
"2002-01-01 00:00:00",Nunavut,1.93
"2002-04-01 00:00:00",Nunavut,1.63
"2002-07-01 00:00:00",Nunavut,2.43
"2002-10-01 00:00:00",Nunavut,2.39
"2003-01-01 00:00:00",Nunavut,2.22
"2003-04-01 00:00:00",Nunavut,2.52
"2003-07-01 00:00:00",Nunavut,1.68
"2003-10-01 00:00:00",Nunavut,1.72
"2004-01-01 00:00:00",Nunavut,1.84
"2004-04-01 00:00:00",Nunavut,1.58
"2004-07-01 00:00:00",Nunavut,1.83
"2004-10-01 00:00:00",Nunavut,1.51
"2005-01-01 00:00:00",Nunavut,1.50
"2005-04-01 00:00:00",Nunavut,1.82
"2005-07-01 00:00:00",Nunavut,1.65
"2005-10-01 00:00:00",Nunavut,2.03
"2006-01-01 00:00:00",Nunavut,2.11
"2006-04-01 00:00:00",Nunavut,1.80
"2006-07-01 00:00:00",Nunavut,1.62
"2006-10-01 00:00:00",Nunavut,1.59
"2007-01-01 00:00:00",Nunavut,1.27
"2007-04-01 00:00:00",Nunavut,1.77
"2007-07-01 00:00:00",Nunavut,1.87
"2007-10-01 00:00:00",Nunavut,2.20
"2008-01-01 00:00:00",Nunavut,2.13
"2008-04-01 00:00:00",Nunavut,1.60
"2008-07-01 00:00:00",Nunavut,1.61
"2008-10-01 00:00:00",Nunavut,1.30
"2009-01-01 00:00:00",Nunavut,1.43
"2009-04-01 00:00:00",Nunavut,2.24
"2009-07-01 00:00:00",Nunavut,2.21
"2009-10-01 00:00:00",Nunavut,2.65
"2010-01-01 00:00:00",Nunavut,2.68
"2010-04-01 00:00:00",Nunavut,2.32
"2010-07-01 00:00:00",Nunavut,2.32
"2010-10-01 00:00:00",Nunavut,2.32
"2011-01-01 00:00:00",Nunavut,2.46
"2011-04-01 00:00:00",Nunavut,2.36
"2011-07-01 00:00:00",Nunavut,2.48
"2011-10-01 00:00:00",Nunavut,2.26
"2012-01-01 00:00:00",Nunavut,1.98
"2012-04-01 00:00:00",Nunavut,1.93
"2012-07-01 00:00:00",Nunavut,1.38
"2012-10-01 00:00:00",Nunavut,1.44
"2013-01-01 00:00:00",Nunavut,1.63
"2013-04-01 00:00:00",Nunavut,1.18
"2013-07-01 00:00:00",Nunavut,1.94
"2013-10-01 00:00:00",Nunavut,2.03
"2014-01-01 00:00:00",Nunavut,1.77
"2014-04-01 00:00:00",Nunavut,2.33
"2014-07-01 00:00:00",Nunavut,1.80
"2014-10-01 00:00:00",Nunavut,1.59
"2015-01-01 00:00:00",Nunavut,1.77
"2015-04-01 00:00:00",Nunavut,1.33
"2015-07-01 00:00:00",Nunavut,1.46
"2015-10-01 00:00:00",Nunavut,1.39
"2016-01-01 00:00:00",Nunavut,1.39
"2016-04-01 00:00:00",Nunavut,1.35
"2016-07-01 00:00:00",Nunavut,1.34
"2016-10-01 00:00:00",Nunavut,1.32
"2017-01-01 00:00:00",Nunavut,1.44
"2017-04-01 00:00:00",Nunavut,1.81
"2017-07-01 00:00:00",Nunavut,1.83
"2017-10-01 00:00:00",Nunavut,2.01
"2018-01-01 00:00:00",Nunavut,1.57
"2018-04-01 00:00:00",Nunavut,1.46
"2018-07-01 00:00:00",Nunavut,1.77
"2018-10-01 00:00:00",Nunavut,1.74
"2019-01-01 00:00:00",Nunavut,1.97
"2019-04-01 00:00:00",Nunavut,2.07
"2019-07-01 00:00:00",Nunavut,1.35
"2019-10-01 00:00:00",Nunavut,1.05
"2020-01-01 00:00:00",Nunavut,1.13
"2020-04-01 00:00:00",Nunavut,0.96
"2020-07-01 00:00:00",Nunavut,1.65
"2020-10-01 00:00:00",Nunavut,1.77
"2021-01-01 00:00:00",Nunavut,1.90
"2021-04-01 00:00:00",Nunavut,1.90
"2021-07-01 00:00:00",Nunavut,1.54
"2021-10-01 00:00:00",Nunavut,1.64
"2022-01-01 00:00:00",Nunavut,1.35
"2022-04-01 00:00:00",Nunavut,1.53
"2022-07-01 00:00:00",Nunavut,1.00
"2022-10-01 00:00:00",Nunavut,0.49
"2023-01-01 00:00:00",Nunavut,0.59
"2023-04-01 00:00:00",Nunavut,-0.02
"2023-07-01 00:00:00",Nunavut,0.46
"2023-10-01 00:00:00",Nunavut,0.95
"1952-07-01 00:00:00",Ontario,4.05
"1952-10-01 00:00:00",Ontario,3.77
"1953-01-01 00:00:00",Ontario,3.37
"1953-04-01 00:00:00",Ontario,3.15
"1953-07-01 00:00:00",Ontario,3.21
"1953-10-01 00:00:00",Ontario,3.33
"1954-01-01 00:00:00",Ontario,3.51
"1954-04-01 00:00:00",Ontario,3.57
"1954-07-01 00:00:00",Ontario,3.51
"1954-10-01 00:00:00",Ontario,3.44
"1955-01-01 00:00:00",Ontario,3.19
"1955-04-01 00:00:00",Ontario,3.03
"1955-07-01 00:00:00",Ontario,2.88
"1955-10-01 00:00:00",Ontario,2.65
"1956-01-01 00:00:00",Ontario,2.61
"1956-04-01 00:00:00",Ontario,2.65
"1956-07-01 00:00:00",Ontario,2.75
"1956-10-01 00:00:00",Ontario,2.99
"1957-01-01 00:00:00",Ontario,3.46
"1957-04-01 00:00:00",Ontario,3.81
"1957-07-01 00:00:00",Ontario,4.52
"1957-10-01 00:00:00",Ontario,4.61
"1958-01-01 00:00:00",Ontario,4.16
"1958-04-01 00:00:00",Ontario,3.75
"1958-07-01 00:00:00",Ontario,2.95
"1958-10-01 00:00:00",Ontario,2.66
"1959-01-01 00:00:00",Ontario,2.57
"1959-04-01 00:00:00",Ontario,2.57
"1959-07-01 00:00:00",Ontario,2.57
"1959-10-01 00:00:00",Ontario,2.49
"1960-01-01 00:00:00",Ontario,2.49
"1960-04-01 00:00:00",Ontario,2.44
"1960-07-01 00:00:00",Ontario,2.37
"1960-10-01 00:00:00",Ontario,2.29
"1961-01-01 00:00:00",Ontario,2.20
"1961-04-01 00:00:00",Ontario,2.15
"1961-07-01 00:00:00",Ontario,1.97
"1961-10-01 00:00:00",Ontario,1.90
"1962-01-01 00:00:00",Ontario,1.87
"1962-04-01 00:00:00",Ontario,1.87
"1962-07-01 00:00:00",Ontario,1.82
"1962-10-01 00:00:00",Ontario,1.91
"1963-01-01 00:00:00",Ontario,1.97
"1963-04-01 00:00:00",Ontario,1.97
"1963-07-01 00:00:00",Ontario,2.12
"1963-10-01 00:00:00",Ontario,2.19
"1964-01-01 00:00:00",Ontario,2.26
"1964-04-01 00:00:00",Ontario,2.28
"1964-07-01 00:00:00",Ontario,2.29
"1964-10-01 00:00:00",Ontario,2.33
"1965-01-01 00:00:00",Ontario,2.30
"1965-04-01 00:00:00",Ontario,2.36
"1965-07-01 00:00:00",Ontario,2.36
"1965-10-01 00:00:00",Ontario,2.42
"1966-01-01 00:00:00",Ontario,2.45
"1966-04-01 00:00:00",Ontario,2.49
"1966-07-01 00:00:00",Ontario,2.56
"1966-10-01 00:00:00",Ontario,2.57
"1967-01-01 00:00:00",Ontario,2.54
"1967-04-01 00:00:00",Ontario,2.45
"1967-07-01 00:00:00",Ontario,2.36
"1967-10-01 00:00:00",Ontario,2.29
"1968-01-01 00:00:00",Ontario,2.12
"1968-04-01 00:00:00",Ontario,2.00
"1968-07-01 00:00:00",Ontario,1.86
"1968-10-01 00:00:00",Ontario,1.66
"1969-01-01 00:00:00",Ontario,1.73
"1969-04-01 00:00:00",Ontario,1.71
"1969-07-01 00:00:00",Ontario,1.70
"1969-10-01 00:00:00",Ontario,1.88
"1970-01-01 00:00:00",Ontario,2.04
"1970-04-01 00:00:00",Ontario,2.25
"1970-07-01 00:00:00",Ontario,2.26
"1970-10-01 00:00:00",Ontario,2.30
"1971-01-01 00:00:00",Ontario,2.24
"1971-04-01 00:00:00",Ontario,2.06
"1971-07-01 00:00:00",Ontario,3.74
"1971-10-01 00:00:00",Ontario,3.54
"1972-01-01 00:00:00",Ontario,3.27
"1972-04-01 00:00:00",Ontario,3.18
"1972-07-01 00:00:00",Ontario,1.45
"1972-10-01 00:00:00",Ontario,1.39
"1973-01-01 00:00:00",Ontario,1.35
"1973-04-01 00:00:00",Ontario,1.36
"1973-07-01 00:00:00",Ontario,1.41
"1973-10-01 00:00:00",Ontario,1.44
"1974-01-01 00:00:00",Ontario,1.58
"1974-04-01 00:00:00",Ontario,1.71
"1974-07-01 00:00:00",Ontario,1.59
"1974-10-01 00:00:00",Ontario,1.64
"1975-01-01 00:00:00",Ontario,1.48
"1975-04-01 00:00:00",Ontario,1.37
"1975-07-01 00:00:00",Ontario,1.41
"1975-10-01 00:00:00",Ontario,1.37
"1976-01-01 00:00:00",Ontario,1.29
"1976-04-01 00:00:00",Ontario,1.25
"1976-07-01 00:00:00",Ontario,1.13
"1976-10-01 00:00:00",Ontario,1.03
"1977-01-01 00:00:00",Ontario,1.10
"1977-04-01 00:00:00",Ontario,1.11
"1977-07-01 00:00:00",Ontario,1.07
"1977-10-01 00:00:00",Ontario,1.08
"1978-01-01 00:00:00",Ontario,1.06
"1978-04-01 00:00:00",Ontario,1.04
"1978-07-01 00:00:00",Ontario,1.01
"1978-10-01 00:00:00",Ontario,0.87
"1979-01-01 00:00:00",Ontario,0.83
"1979-04-01 00:00:00",Ontario,0.80
"1979-07-01 00:00:00",Ontario,0.84
"1979-10-01 00:00:00",Ontario,0.82
"1980-01-01 00:00:00",Ontario,0.86
"1980-04-01 00:00:00",Ontario,0.89
"1980-07-01 00:00:00",Ontario,0.97
"1980-10-01 00:00:00",Ontario,0.95
"1981-01-01 00:00:00",Ontario,0.89
"1981-04-01 00:00:00",Ontario,0.83
"1981-07-01 00:00:00",Ontario,0.76
"1981-10-01 00:00:00",Ontario,1.01
"1982-01-01 00:00:00",Ontario,1.09
"1982-04-01 00:00:00",Ontario,1.20
"1982-07-01 00:00:00",Ontario,1.23
"1982-10-01 00:00:00",Ontario,1.26
"1983-01-01 00:00:00",Ontario,1.32
"1983-04-01 00:00:00",Ontario,1.33
"1983-07-01 00:00:00",Ontario,1.34
"1983-10-01 00:00:00",Ontario,1.31
"1984-01-01 00:00:00",Ontario,1.31
"1984-04-01 00:00:00",Ontario,1.32
"1984-07-01 00:00:00",Ontario,1.42
"1984-10-01 00:00:00",Ontario,1.50
"1985-01-01 00:00:00",Ontario,1.43
"1985-04-01 00:00:00",Ontario,1.38
"1985-07-01 00:00:00",Ontario,1.39
"1985-10-01 00:00:00",Ontario,1.39
"1986-01-01 00:00:00",Ontario,1.43
"1986-04-01 00:00:00",Ontario,1.47
"1986-07-01 00:00:00",Ontario,1.54
"1986-10-01 00:00:00",Ontario,1.66
"1987-01-01 00:00:00",Ontario,1.81
"1987-04-01 00:00:00",Ontario,1.98
"1987-07-01 00:00:00",Ontario,2.13
"1987-10-01 00:00:00",Ontario,2.21
"1988-01-01 00:00:00",Ontario,2.14
"1988-04-01 00:00:00",Ontario,2.06
"1988-07-01 00:00:00",Ontario,2.08
"1988-10-01 00:00:00",Ontario,2.21
"1989-01-01 00:00:00",Ontario,2.41
"1989-04-01 00:00:00",Ontario,2.63
"1989-07-01 00:00:00",Ontario,2.69
"1989-10-01 00:00:00",Ontario,2.53
"1990-01-01 00:00:00",Ontario,2.21
"1990-04-01 00:00:00",Ontario,2.06
"1990-07-01 00:00:00",Ontario,1.91
"1990-10-01 00:00:00",Ontario,1.74
"1991-01-01 00:00:00",Ontario,1.62
"1991-04-01 00:00:00",Ontario,1.44
"1991-07-01 00:00:00",Ontario,1.32
"1991-10-01 00:00:00",Ontario,1.17
"1992-01-01 00:00:00",Ontario,1.28
"1992-04-01 00:00:00",Ontario,1.37
"1992-07-01 00:00:00",Ontario,1.35
"1992-10-01 00:00:00",Ontario,1.39
"1993-01-01 00:00:00",Ontario,1.35
"1993-04-01 00:00:00",Ontario,1.22
"1993-07-01 00:00:00",Ontario,1.11
"1993-10-01 00:00:00",Ontario,1.11
"1994-01-01 00:00:00",Ontario,1.08
"1994-04-01 00:00:00",Ontario,1.13
"1994-07-01 00:00:00",Ontario,1.21
"1994-10-01 00:00:00",Ontario,1.23
"1995-01-01 00:00:00",Ontario,1.21
"1995-04-01 00:00:00",Ontario,1.21
"1995-07-01 00:00:00",Ontario,1.21
"1995-10-01 00:00:00",Ontario,1.22
"1996-01-01 00:00:00",Ontario,1.23
"1996-04-01 00:00:00",Ontario,1.20
"1996-07-01 00:00:00",Ontario,1.21
"1996-10-01 00:00:00",Ontario,1.25
"1997-01-01 00:00:00",Ontario,1.24
"1997-04-01 00:00:00",Ontario,1.29
"1997-07-01 00:00:00",Ontario,1.31
"1997-10-01 00:00:00",Ontario,1.33
"1998-01-01 00:00:00",Ontario,1.31
"1998-04-01 00:00:00",Ontario,1.27
"1998-07-01 00:00:00",Ontario,1.23
"1998-10-01 00:00:00",Ontario,1.15
"1999-01-01 00:00:00",Ontario,1.13
"1999-04-01 00:00:00",Ontario,1.16
"1999-07-01 00:00:00",Ontario,1.22
"1999-10-01 00:00:00",Ontario,1.32
"2000-01-01 00:00:00",Ontario,1.38
"2000-04-01 00:00:00",Ontario,1.47
"2000-07-01 00:00:00",Ontario,1.55
"2000-10-01 00:00:00",Ontario,1.63
"2001-01-01 00:00:00",Ontario,1.68
"2001-04-01 00:00:00",Ontario,1.77
"2001-07-01 00:00:00",Ontario,1.83
"2001-10-01 00:00:00",Ontario,1.81
"2002-01-01 00:00:00",Ontario,1.77
"2002-04-01 00:00:00",Ontario,1.71
"2002-07-01 00:00:00",Ontario,1.65
"2002-10-01 00:00:00",Ontario,1.53
"2003-01-01 00:00:00",Ontario,1.47
"2003-04-01 00:00:00",Ontario,1.37
"2003-07-01 00:00:00",Ontario,1.24
"2003-10-01 00:00:00",Ontario,1.19
"2004-01-01 00:00:00",Ontario,1.22
"2004-04-01 00:00:00",Ontario,1.19
"2004-07-01 00:00:00",Ontario,1.19
"2004-10-01 00:00:00",Ontario,1.19
"2005-01-01 00:00:00",Ontario,1.15
"2005-04-01 00:00:00",Ontario,1.11
"2005-07-01 00:00:00",Ontario,1.11
"2005-10-01 00:00:00",Ontario,1.14
"2006-01-01 00:00:00",Ontario,1.14
"2006-04-01 00:00:00",Ontario,1.14
"2006-07-01 00:00:00",Ontario,1.07
"2006-10-01 00:00:00",Ontario,0.98
"2007-01-01 00:00:00",Ontario,0.92
"2007-04-01 00:00:00",Ontario,0.86
"2007-07-01 00:00:00",Ontario,0.81
"2007-10-01 00:00:00",Ontario,0.84
"2008-01-01 00:00:00",Ontario,0.88
"2008-04-01 00:00:00",Ontario,0.89
"2008-07-01 00:00:00",Ontario,0.93
"2008-10-01 00:00:00",Ontario,0.94
"2009-01-01 00:00:00",Ontario,0.92
"2009-04-01 00:00:00",Ontario,0.91
"2009-07-01 00:00:00",Ontario,0.89
"2009-10-01 00:00:00",Ontario,0.94
"2010-01-01 00:00:00",Ontario,0.98
"2010-04-01 00:00:00",Ontario,1.02
"2010-07-01 00:00:00",Ontario,1.06
"2010-10-01 00:00:00",Ontario,1.08
"2011-01-01 00:00:00",Ontario,1.07
"2011-04-01 00:00:00",Ontario,1.02
"2011-07-01 00:00:00",Ontario,0.96
"2011-10-01 00:00:00",Ontario,0.91
"2012-01-01 00:00:00",Ontario,0.96
"2012-04-01 00:00:00",Ontario,0.97
"2012-07-01 00:00:00",Ontario,0.98
"2012-10-01 00:00:00",Ontario,0.95
"2013-01-01 00:00:00",Ontario,0.91
"2013-04-01 00:00:00",Ontario,0.89
"2013-07-01 00:00:00",Ontario,0.89
"2013-10-01 00:00:00",Ontario,0.91
"2014-01-01 00:00:00",Ontario,0.87
"2014-04-01 00:00:00",Ontario,0.85
"2014-07-01 00:00:00",Ontario,0.78
"2014-10-01 00:00:00",Ontario,0.75
"2015-01-01 00:00:00",Ontario,0.69
"2015-04-01 00:00:00",Ontario,0.63
"2015-07-01 00:00:00",Ontario,0.67
"2015-10-01 00:00:00",Ontario,0.72
"2016-01-01 00:00:00",Ontario,0.86
"2016-04-01 00:00:00",Ontario,1.08
"2016-07-01 00:00:00",Ontario,1.22
"2016-10-01 00:00:00",Ontario,1.37
"2017-01-01 00:00:00",Ontario,1.46
"2017-04-01 00:00:00",Ontario,1.42
"2017-07-01 00:00:00",Ontario,1.46
"2017-10-01 00:00:00",Ontario,1.53
"2018-01-01 00:00:00",Ontario,1.60
"2018-04-01 00:00:00",Ontario,1.71
"2018-07-01 00:00:00",Ontario,1.76
"2018-10-01 00:00:00",Ontario,1.78
"2019-01-01 00:00:00",Ontario,1.76
"2019-04-01 00:00:00",Ontario,1.70
"2019-07-01 00:00:00",Ontario,1.72
"2019-10-01 00:00:00",Ontario,1.76
"2020-01-01 00:00:00",Ontario,1.86
"2020-04-01 00:00:00",Ontario,1.79
"2020-07-01 00:00:00",Ontario,1.29
"2020-10-01 00:00:00",Ontario,0.62
"2021-01-01 00:00:00",Ontario,0.37
"2021-04-01 00:00:00",Ontario,0.38
"2021-07-01 00:00:00",Ontario,0.55
"2021-10-01 00:00:00",Ontario,1.25
"2022-01-01 00:00:00",Ontario,1.53
"2022-04-01 00:00:00",Ontario,1.61
"2022-07-01 00:00:00",Ontario,2.04
"2022-10-01 00:00:00",Ontario,2.29
"2023-01-01 00:00:00",Ontario,2.53
"2023-04-01 00:00:00",Ontario,2.73
"2023-07-01 00:00:00",Ontario,3.06
"2023-10-01 00:00:00",Ontario,3.39
"1952-07-01 00:00:00","Prince Edward Island",1.01
"1952-10-01 00:00:00","Prince Edward Island",2.02
"1953-01-01 00:00:00","Prince Edward Island",1.00
"1953-04-01 00:00:00","Prince Edward Island",1.00
"1953-07-01 00:00:00","Prince Edward Island",1.00
"1953-10-01 00:00:00","Prince Edward Island",0.00
"1954-01-01 00:00:00","Prince Edward Island",0.00
"1954-04-01 00:00:00","Prince Edward Island",0.00
"1954-07-01 00:00:00","Prince Edward Island",0.00
"1954-10-01 00:00:00","Prince Edward Island",0.00
"1955-01-01 00:00:00","Prince Edward Island",-0.99
"1955-04-01 00:00:00","Prince Edward Island",-0.99
"1955-07-01 00:00:00","Prince Edward Island",-0.99
"1955-10-01 00:00:00","Prince Edward Island",-0.99
"1956-01-01 00:00:00","Prince Edward Island",0.00
"1956-04-01 00:00:00","Prince Edward Island",-1.00
"1956-07-01 00:00:00","Prince Edward Island",-1.00
"1956-10-01 00:00:00","Prince Edward Island",-1.00
"1957-01-01 00:00:00","Prince Edward Island",-1.00
"1957-04-01 00:00:00","Prince Edward Island",0.00
"1957-07-01 00:00:00","Prince Edward Island",0.00
"1957-10-01 00:00:00","Prince Edward Island",0.00
"1958-01-01 00:00:00","Prince Edward Island",0.00
"1958-04-01 00:00:00","Prince Edward Island",1.01
"1958-07-01 00:00:00","Prince Edward Island",1.01
"1958-10-01 00:00:00","Prince Edward Island",2.02
"1959-01-01 00:00:00","Prince Edward Island",2.02
"1959-04-01 00:00:00","Prince Edward Island",1.00
"1959-07-01 00:00:00","Prince Edward Island",2.00
"1959-10-01 00:00:00","Prince Edward Island",0.99
"1960-01-01 00:00:00","Prince Edward Island",1.98
"1960-04-01 00:00:00","Prince Edward Island",1.98
"1960-07-01 00:00:00","Prince Edward Island",0.98
"1960-10-01 00:00:00","Prince Edward Island",1.96
"1961-01-01 00:00:00","Prince Edward Island",0.97
"1961-04-01 00:00:00","Prince Edward Island",0.97
"1961-07-01 00:00:00","Prince Edward Island",1.94
"1961-10-01 00:00:00","Prince Edward Island",1.92
"1962-01-01 00:00:00","Prince Edward Island",2.88
"1962-04-01 00:00:00","Prince Edward Island",2.88
"1962-07-01 00:00:00","Prince Edward Island",1.90
"1962-10-01 00:00:00","Prince Edward Island",0.94
"1963-01-01 00:00:00","Prince Edward Island",0.00
"1963-04-01 00:00:00","Prince Edward Island",0.93
"1963-07-01 00:00:00","Prince Edward Island",0.93
"1963-10-01 00:00:00","Prince Edward Island",1.87
"1964-01-01 00:00:00","Prince Edward Island",1.87
"1964-04-01 00:00:00","Prince Edward Island",0.93
"1964-07-01 00:00:00","Prince Edward Island",0.93
"1964-10-01 00:00:00","Prince Edward Island",0.00
"1965-01-01 00:00:00","Prince Edward Island",0.00
"1965-04-01 00:00:00","Prince Edward Island",0.00
"1965-07-01 00:00:00","Prince Edward Island",0.00
"1965-10-01 00:00:00","Prince Edward Island",0.00
