ref_date,region,migration_status,num_people,net_internal_migration
"1966-01-01 00:00:00",Saskatchewan,Out-migrants,6613,-1565
"1966-04-01 00:00:00",Alberta,Out-migrants,10173,-1203
"1966-04-01 00:00:00",Alberta,In-migrants,8970,-1203
"1966-04-01 00:00:00","British Columbia",Out-migrants,7568,5825
"1966-04-01 00:00:00","British Columbia",In-migrants,13393,5825
"1966-04-01 00:00:00",Canada,Out-migrants,72355,0
"1966-04-01 00:00:00",Canada,In-migrants,72355,0
"1966-04-01 00:00:00",Manitoba,In-migrants,4628,-2680
"1966-04-01 00:00:00",Manitoba,Out-migrants,7308,-2680
"1966-04-01 00:00:00","New Brunswick",In-migrants,3767,-1042
"1966-04-01 00:00:00","New Brunswick",Out-migrants,4809,-1042
"1966-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1420,-329
"1966-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,1749,-329
"1966-04-01 00:00:00","Nova Scotia",In-migrants,4087,-608
"1966-04-01 00:00:00","Nova Scotia",Out-migrants,4695,-608
"1966-04-01 00:00:00",Ontario,In-migrants,21572,6461
"1966-04-01 00:00:00",Ontario,Out-migrants,15111,6461
"1966-04-01 00:00:00","Prince Edward Island",In-migrants,681,14
"1966-04-01 00:00:00","Prince Edward Island",Out-migrants,667,14
"1966-04-01 00:00:00",Quebec,In-migrants,8014,-5333
"1966-04-01 00:00:00",Quebec,Out-migrants,13347,-5333
"1966-04-01 00:00:00",Saskatchewan,Out-migrants,6150,-1135
"1966-04-01 00:00:00",Saskatchewan,In-migrants,5015,-1135
"1966-07-01 00:00:00",Alberta,Out-migrants,19140,-2164
"1966-07-01 00:00:00",Alberta,In-migrants,16976,-2164
"1966-07-01 00:00:00","British Columbia",Out-migrants,14057,13112
"1966-07-01 00:00:00","British Columbia",In-migrants,27169,13112
"1966-07-01 00:00:00",Canada,In-migrants,134900,0
"1966-07-01 00:00:00",Canada,Out-migrants,134900,0
"1966-07-01 00:00:00",Manitoba,Out-migrants,15667,-6672
"1966-07-01 00:00:00",Manitoba,In-migrants,8995,-6672
"1966-07-01 00:00:00","New Brunswick",In-migrants,6482,-2300
"1966-07-01 00:00:00","New Brunswick",Out-migrants,8782,-2300
"1966-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2939,-1091
"1966-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4030,-1091
"1966-07-01 00:00:00","Nova Scotia",In-migrants,8089,-3254
"1966-07-01 00:00:00","Nova Scotia",Out-migrants,11343,-3254
"1966-07-01 00:00:00",Ontario,Out-migrants,28366,9991
"1966-07-01 00:00:00",Ontario,In-migrants,38357,9991
"1966-07-01 00:00:00","Prince Edward Island",Out-migrants,1668,-244
"1966-07-01 00:00:00","Prince Edward Island",In-migrants,1424,-244
"1966-07-01 00:00:00",Quebec,Out-migrants,18895,-4390
"1966-07-01 00:00:00",Quebec,In-migrants,14505,-4390
"1966-07-01 00:00:00",Saskatchewan,In-migrants,8306,-3058
"1966-07-01 00:00:00",Saskatchewan,Out-migrants,11364,-3058
"1966-10-01 00:00:00",Alberta,Out-migrants,16307,574
"1966-10-01 00:00:00",Alberta,In-migrants,16881,574
"1966-10-01 00:00:00","British Columbia",Out-migrants,13645,11782
"1966-10-01 00:00:00","British Columbia",In-migrants,25427,11782
"1966-10-01 00:00:00",Canada,In-migrants,125910,0
"1966-10-01 00:00:00",Canada,Out-migrants,125910,0
"1966-10-01 00:00:00",Manitoba,Out-migrants,12240,-3177
"1966-10-01 00:00:00",Manitoba,In-migrants,9063,-3177
"1966-10-01 00:00:00","New Brunswick",In-migrants,6131,-1822
"1966-10-01 00:00:00","New Brunswick",Out-migrants,7953,-1822
"1966-10-01 00:00:00","Newfoundland and Labrador",In-migrants,2342,-2295
"1966-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,4637,-2295
"1966-10-01 00:00:00","Nova Scotia",Out-migrants,8696,-1646
"1966-10-01 00:00:00","Nova Scotia",In-migrants,7050,-1646
"1966-10-01 00:00:00",Ontario,Out-migrants,30235,4858
"1966-10-01 00:00:00",Ontario,In-migrants,35093,4858
"1966-10-01 00:00:00","Prince Edward Island",Out-migrants,1482,-421
"1966-10-01 00:00:00","Prince Edward Island",In-migrants,1061,-421
"1966-10-01 00:00:00",Quebec,Out-migrants,17784,-3585
"1966-10-01 00:00:00",Quebec,In-migrants,14199,-3585
"1966-10-01 00:00:00",Saskatchewan,In-migrants,7308,-4246
"1966-10-01 00:00:00",Saskatchewan,Out-migrants,11554,-4246
"1967-01-01 00:00:00",Alberta,In-migrants,11021,936
"1967-01-01 00:00:00",Alberta,Out-migrants,10085,936
"1967-01-01 00:00:00","British Columbia",Out-migrants,10213,2195
"1967-01-01 00:00:00","British Columbia",In-migrants,12408,2195
"1967-01-01 00:00:00",Canada,In-migrants,72315,0
"1967-01-01 00:00:00",Canada,Out-migrants,72315,0
"1967-01-01 00:00:00",Manitoba,In-migrants,5887,13
"1967-01-01 00:00:00",Manitoba,Out-migrants,5874,13
"1967-01-01 00:00:00","New Brunswick",In-migrants,3566,-608
"1967-01-01 00:00:00","New Brunswick",Out-migrants,4174,-608
"1967-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1624,-597
"1967-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2221,-597
"1967-01-01 00:00:00","Nova Scotia",In-migrants,4096,-725
"1967-01-01 00:00:00","Nova Scotia",Out-migrants,4821,-725
"1967-01-01 00:00:00",Ontario,In-migrants,19718,3370
"1967-01-01 00:00:00",Ontario,Out-migrants,16348,3370
"1967-01-01 00:00:00","Prince Edward Island",In-migrants,598,-143
"1967-01-01 00:00:00","Prince Edward Island",Out-migrants,741,-143
"1967-01-01 00:00:00",Quebec,In-migrants,7950,-1684
"1967-01-01 00:00:00",Quebec,Out-migrants,9634,-1684
"1967-01-01 00:00:00",Saskatchewan,Out-migrants,7120,-2461
"1967-01-01 00:00:00",Saskatchewan,In-migrants,4659,-2461
"1967-04-01 00:00:00",Alberta,In-migrants,10844,1308
"1967-04-01 00:00:00",Alberta,Out-migrants,9536,1308
"1967-04-01 00:00:00","British Columbia",In-migrants,11650,930
"1967-04-01 00:00:00","British Columbia",Out-migrants,10720,930
"1967-04-01 00:00:00",Canada,In-migrants,72313,0
"1967-04-01 00:00:00",Canada,Out-migrants,72313,0
"1967-04-01 00:00:00",Manitoba,In-migrants,5389,-767
"1967-04-01 00:00:00",Manitoba,Out-migrants,6156,-767
"1967-04-01 00:00:00","New Brunswick",In-migrants,3952,157
"1967-04-01 00:00:00","New Brunswick",Out-migrants,3795,157
"1967-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1590,-141
"1967-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,1731,-141
"1967-04-01 00:00:00","Nova Scotia",In-migrants,4499,282
"1967-04-01 00:00:00","Nova Scotia",Out-migrants,4217,282
"1967-04-01 00:00:00",Ontario,In-migrants,19893,3734
"1967-04-01 00:00:00",Ontario,Out-migrants,16159,3734
"1967-04-01 00:00:00","Prince Edward Island",In-migrants,638,19
"1967-04-01 00:00:00","Prince Edward Island",Out-migrants,619,19
"1967-04-01 00:00:00",Quebec,In-migrants,7757,-4726
"1967-04-01 00:00:00",Quebec,Out-migrants,12483,-4726
"1967-04-01 00:00:00",Saskatchewan,In-migrants,5191,-777
"1967-04-01 00:00:00",Saskatchewan,Out-migrants,5968,-777
"1967-07-01 00:00:00",Alberta,Out-migrants,16717,344
"1967-07-01 00:00:00",Alberta,In-migrants,17061,344
"1967-07-01 00:00:00","British Columbia",Out-migrants,15233,7094
"1967-07-01 00:00:00","British Columbia",In-migrants,22327,7094
"1967-07-01 00:00:00",Canada,In-migrants,122815,0
"1967-07-01 00:00:00",Canada,Out-migrants,122815,0
"1967-07-01 00:00:00",Manitoba,In-migrants,9352,-2902
"1967-07-01 00:00:00",Manitoba,Out-migrants,12254,-2902
"1967-07-01 00:00:00","New Brunswick",In-migrants,6707,-139
"1967-07-01 00:00:00","New Brunswick",Out-migrants,6846,-139
"1967-07-01 00:00:00","Newfoundland and Labrador",In-migrants,3022,-1135
"1967-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4157,-1135
"1967-07-01 00:00:00","Nova Scotia",In-migrants,8317,-1201
"1967-07-01 00:00:00","Nova Scotia",Out-migrants,9518,-1201
"1967-07-01 00:00:00",Ontario,In-migrants,32719,5656
"1967-07-01 00:00:00",Ontario,Out-migrants,27063,5656
"1967-07-01 00:00:00","Prince Edward Island",Out-migrants,1322,-57
"1967-07-01 00:00:00","Prince Edward Island",In-migrants,1265,-57
"1967-07-01 00:00:00",Quebec,Out-migrants,17897,-5180
"1967-07-01 00:00:00",Quebec,In-migrants,12717,-5180
"1967-07-01 00:00:00",Saskatchewan,Out-migrants,10616,-2709
"1967-07-01 00:00:00",Saskatchewan,In-migrants,7907,-2709
"1967-10-01 00:00:00",Alberta,Out-migrants,13664,3008
"1967-10-01 00:00:00",Alberta,In-migrants,16672,3008
"1967-10-01 00:00:00","British Columbia",Out-migrants,13716,8750
"1967-10-01 00:00:00","British Columbia",In-migrants,22466,8750
"1967-10-01 00:00:00",Canada,In-migrants,117604,0
"1967-10-01 00:00:00",Canada,Out-migrants,117604,0
"1967-10-01 00:00:00",Manitoba,In-migrants,8506,-2588
"1967-10-01 00:00:00",Manitoba,Out-migrants,11094,-2588
"1967-10-01 00:00:00","New Brunswick",In-migrants,6281,-1011
"1967-10-01 00:00:00","New Brunswick",Out-migrants,7292,-1011
"1967-10-01 00:00:00","Newfoundland and Labrador",In-migrants,2740,-780
"1967-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,3520,-780
"1967-10-01 00:00:00","Nova Scotia",In-migrants,7675,-258
"1967-10-01 00:00:00","Nova Scotia",Out-migrants,7933,-258
"1967-10-01 00:00:00",Ontario,In-migrants,30056,-324
"1967-10-01 00:00:00",Ontario,Out-migrants,30380,-324
"1967-10-01 00:00:00","Prince Edward Island",Out-migrants,1195,23
"1967-10-01 00:00:00","Prince Edward Island",In-migrants,1218,23
"1967-10-01 00:00:00",Quebec,Out-migrants,16335,-3538
"1967-10-01 00:00:00",Quebec,In-migrants,12797,-3538
"1967-10-01 00:00:00",Saskatchewan,Out-migrants,11157,-3684
"1967-10-01 00:00:00",Saskatchewan,In-migrants,7473,-3684
"1968-01-01 00:00:00",Alberta,Out-migrants,9037,1911
"1968-01-01 00:00:00",Alberta,In-migrants,10948,1911
"1968-01-01 00:00:00","British Columbia",Out-migrants,10711,952
"1968-01-01 00:00:00","British Columbia",In-migrants,11663,952
"1968-01-01 00:00:00",Canada,In-migrants,70473,0
"1968-01-01 00:00:00",Canada,Out-migrants,70473,0
"1968-01-01 00:00:00",Manitoba,Out-migrants,6766,-1122
"1968-01-01 00:00:00",Manitoba,In-migrants,5644,-1122
"1968-01-01 00:00:00","New Brunswick",In-migrants,3597,-125
"1968-01-01 00:00:00","New Brunswick",Out-migrants,3722,-125
"1968-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1910,-265
"1968-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2175,-265
"1968-01-01 00:00:00","Nova Scotia",Out-migrants,4479,-645
"1968-01-01 00:00:00","Nova Scotia",In-migrants,3834,-645
"1968-01-01 00:00:00",Ontario,In-migrants,18592,2704
"1968-01-01 00:00:00",Ontario,Out-migrants,15888,2704
"1968-01-01 00:00:00","Prince Edward Island",Out-migrants,639,-128
"1968-01-01 00:00:00","Prince Edward Island",In-migrants,511,-128
"1968-01-01 00:00:00",Quebec,Out-migrants,10025,-2560
"1968-01-01 00:00:00",Quebec,In-migrants,7465,-2560
"1968-01-01 00:00:00",Saskatchewan,In-migrants,5398,-903
"1968-01-01 00:00:00",Saskatchewan,Out-migrants,6301,-903
"1968-04-01 00:00:00",Alberta,Out-migrants,8567,1910
"1968-04-01 00:00:00",Alberta,In-migrants,10477,1910
"1968-04-01 00:00:00","British Columbia",Out-migrants,10304,972
"1968-04-01 00:00:00","British Columbia",In-migrants,11276,972
"1968-04-01 00:00:00",Canada,In-migrants,71092,0
"1968-04-01 00:00:00",Canada,Out-migrants,71092,0
"1968-04-01 00:00:00",Manitoba,Out-migrants,5574,-127
"1968-04-01 00:00:00",Manitoba,In-migrants,5447,-127
"1968-04-01 00:00:00","New Brunswick",In-migrants,3928,176
"1968-04-01 00:00:00","New Brunswick",Out-migrants,3752,176
"1968-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1776,-188
"1968-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,1964,-188
"1968-04-01 00:00:00","Nova Scotia",Out-migrants,4463,-75
"1968-04-01 00:00:00","Nova Scotia",In-migrants,4388,-75
"1968-04-01 00:00:00",Ontario,Out-migrants,15034,5275
"1968-04-01 00:00:00",Ontario,In-migrants,20309,5275
"1968-04-01 00:00:00","Prince Edward Island",Out-migrants,771,-18
"1968-04-01 00:00:00","Prince Edward Island",In-migrants,753,-18
"1968-04-01 00:00:00",Quebec,Out-migrants,13988,-7467
"1968-04-01 00:00:00",Quebec,In-migrants,6521,-7467
"1968-04-01 00:00:00",Saskatchewan,In-migrants,5258,-652
"1968-04-01 00:00:00",Saskatchewan,Out-migrants,5910,-652
"1968-07-01 00:00:00",Alberta,Out-migrants,11973,1724
"1968-07-01 00:00:00",Alberta,In-migrants,13697,1724
"1968-07-01 00:00:00","British Columbia",Out-migrants,11573,6132
"1968-07-01 00:00:00","British Columbia",In-migrants,17705,6132
"1968-07-01 00:00:00",Canada,In-migrants,93378,0
"1968-07-01 00:00:00",Canada,Out-migrants,93378,0
"1968-07-01 00:00:00",Manitoba,In-migrants,6737,-1616
"1968-07-01 00:00:00",Manitoba,Out-migrants,8353,-1616
"1968-07-01 00:00:00","New Brunswick",In-migrants,5064,234
"1968-07-01 00:00:00","New Brunswick",Out-migrants,4830,234
"1968-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,2227,98
"1968-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2325,98
"1968-07-01 00:00:00","Nova Scotia",In-migrants,6817,245
"1968-07-01 00:00:00","Nova Scotia",Out-migrants,6572,245
"1968-07-01 00:00:00",Ontario,In-migrants,22852,-461
"1968-07-01 00:00:00",Ontario,Out-migrants,23313,-461
"1968-07-01 00:00:00","Prince Edward Island",Out-migrants,1421,-66
"1968-07-01 00:00:00","Prince Edward Island",In-migrants,1355,-66
"1968-07-01 00:00:00",Quebec,In-migrants,9756,-3929
"1968-07-01 00:00:00",Quebec,Out-migrants,13685,-3929
"1968-07-01 00:00:00",Saskatchewan,In-migrants,5851,-2422
"1968-07-01 00:00:00",Saskatchewan,Out-migrants,8273,-2422
"1968-10-01 00:00:00",Alberta,Out-migrants,16290,3768
"1968-10-01 00:00:00",Alberta,In-migrants,20058,3768
"1968-10-01 00:00:00","British Columbia",In-migrants,23150,8948
"1968-10-01 00:00:00","British Columbia",Out-migrants,14202,8948
"1968-10-01 00:00:00",Canada,Out-migrants,126460,0
"1968-10-01 00:00:00",Canada,In-migrants,126460,0
"1968-10-01 00:00:00",Manitoba,In-migrants,9086,-2565
"1968-10-01 00:00:00",Manitoba,Out-migrants,11651,-2565
"1968-10-01 00:00:00","New Brunswick",In-migrants,6257,-2489
"1968-10-01 00:00:00","New Brunswick",Out-migrants,8746,-2489
"1968-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,3648,-512
"1968-10-01 00:00:00","Newfoundland and Labrador",In-migrants,3136,-512
"1968-10-01 00:00:00","Nova Scotia",In-migrants,7860,-1011
"1968-10-01 00:00:00","Nova Scotia",Out-migrants,8871,-1011
"1968-10-01 00:00:00",Ontario,In-migrants,32979,4001
"1968-10-01 00:00:00",Ontario,Out-migrants,28978,4001
"1968-10-01 00:00:00","Prince Edward Island",In-migrants,1194,-275
"1968-10-01 00:00:00","Prince Edward Island",Out-migrants,1469,-275
"1968-10-01 00:00:00",Quebec,In-migrants,13546,-4524
"1968-10-01 00:00:00",Quebec,Out-migrants,18070,-4524
"1968-10-01 00:00:00",Saskatchewan,In-migrants,7270,-5575
"1968-10-01 00:00:00",Saskatchewan,Out-migrants,12845,-5575
"1969-01-01 00:00:00",Alberta,Out-migrants,9447,1026
"1969-01-01 00:00:00",Alberta,In-migrants,10473,1026
"1969-01-01 00:00:00","British Columbia",Out-migrants,9301,2404
"1969-01-01 00:00:00","British Columbia",In-migrants,11705,2404
"1969-01-01 00:00:00",Canada,In-migrants,73010,0
"1969-01-01 00:00:00",Canada,Out-migrants,73010,0
"1969-01-01 00:00:00",Manitoba,Out-migrants,6793,-970
"1969-01-01 00:00:00",Manitoba,In-migrants,5823,-970
"1969-01-01 00:00:00","New Brunswick",In-migrants,3138,-1116
"1969-01-01 00:00:00","New Brunswick",Out-migrants,4254,-1116
"1969-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2548,-632
"1969-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1916,-632
"1969-01-01 00:00:00","Nova Scotia",Out-migrants,4599,-127
"1969-01-01 00:00:00","Nova Scotia",In-migrants,4472,-127
"1969-01-01 00:00:00",Ontario,In-migrants,20984,4777
"1969-01-01 00:00:00",Ontario,Out-migrants,16207,4777
"1969-01-01 00:00:00","Prince Edward Island",Out-migrants,816,-179
"1969-01-01 00:00:00","Prince Edward Island",In-migrants,637,-179
"1969-01-01 00:00:00",Quebec,In-migrants,8575,-2791
"1969-01-01 00:00:00",Quebec,Out-migrants,11366,-2791
"1969-01-01 00:00:00",Saskatchewan,In-migrants,4244,-2700
"1969-01-01 00:00:00",Saskatchewan,Out-migrants,6944,-2700
"1969-04-01 00:00:00",Alberta,Out-migrants,9654,1468
"1969-04-01 00:00:00",Alberta,In-migrants,11122,1468
"1969-04-01 00:00:00","British Columbia",Out-migrants,9030,3383
"1969-04-01 00:00:00","British Columbia",In-migrants,12413,3383
"1969-04-01 00:00:00",Canada,In-migrants,71408,0
"1969-04-01 00:00:00",Canada,Out-migrants,71408,0
"1969-04-01 00:00:00",Manitoba,Out-migrants,6346,-1241
"1969-04-01 00:00:00",Manitoba,In-migrants,5105,-1241
"1969-04-01 00:00:00","New Brunswick",In-migrants,3213,-853
"1969-04-01 00:00:00","New Brunswick",Out-migrants,4066,-853
"1969-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1374,-237
"1969-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,1611,-237
"1969-04-01 00:00:00","Nova Scotia",In-migrants,3742,-110
"1969-04-01 00:00:00","Nova Scotia",Out-migrants,3852,-110
"1969-04-01 00:00:00",Ontario,Out-migrants,13758,7668
"1969-04-01 00:00:00",Ontario,In-migrants,21426,7668
"1969-04-01 00:00:00","Prince Edward Island",Out-migrants,813,-122
"1969-04-01 00:00:00","Prince Edward Island",In-migrants,691,-122
"1969-04-01 00:00:00",Quebec,Out-migrants,14294,-7219
"1969-04-01 00:00:00",Quebec,In-migrants,7075,-7219
"1969-04-01 00:00:00",Saskatchewan,In-migrants,4150,-3227
"1969-04-01 00:00:00",Saskatchewan,Out-migrants,7377,-3227
"1969-07-01 00:00:00",Alberta,Out-migrants,15987,2494
"1969-07-01 00:00:00",Alberta,In-migrants,18481,2494
"1969-07-01 00:00:00","British Columbia",Out-migrants,15175,6567
"1969-07-01 00:00:00","British Columbia",In-migrants,21742,6567
"1969-07-01 00:00:00",Canada,In-migrants,117787,0
"1969-07-01 00:00:00",Canada,Out-migrants,117787,0
"1969-07-01 00:00:00",Manitoba,Out-migrants,12019,-3985
"1969-07-01 00:00:00",Manitoba,In-migrants,8034,-3985
"1969-07-01 00:00:00","New Brunswick",In-migrants,5136,-2244
"1969-07-01 00:00:00","New Brunswick",Out-migrants,7380,-2244
"1969-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2119,-2093
"1969-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4212,-2093
"1969-07-01 00:00:00","Nova Scotia",In-migrants,7078,-1733
"1969-07-01 00:00:00","Nova Scotia",Out-migrants,8811,-1733
"1969-07-01 00:00:00",Ontario,Out-migrants,21789,13777
"1969-07-01 00:00:00",Ontario,In-migrants,35566,13777
"1969-07-01 00:00:00","Prince Edward Island",Out-migrants,1551,-468
"1969-07-01 00:00:00","Prince Edward Island",In-migrants,1083,-468
"1969-07-01 00:00:00",Quebec,Out-migrants,16872,-5646
"1969-07-01 00:00:00",Quebec,In-migrants,11226,-5646
"1969-07-01 00:00:00",Saskatchewan,In-migrants,6242,-6748
"1969-07-01 00:00:00",Saskatchewan,Out-migrants,12990,-6748
"1969-10-01 00:00:00",Alberta,Out-migrants,16147,1944
"1969-10-01 00:00:00",Alberta,In-migrants,18091,1944
"1969-10-01 00:00:00","British Columbia",Out-migrants,11238,13549
"1969-10-01 00:00:00","British Columbia",In-migrants,24787,13549
"1969-10-01 00:00:00",Canada,In-migrants,129449,0
"1969-10-01 00:00:00",Canada,Out-migrants,129449,0
"1969-10-01 00:00:00",Manitoba,Out-migrants,11454,-3331
"1969-10-01 00:00:00",Manitoba,In-migrants,8123,-3331
"1969-10-01 00:00:00","New Brunswick",In-migrants,5088,-4378
"1969-10-01 00:00:00","New Brunswick",Out-migrants,9466,-4378
"1969-10-01 00:00:00","Newfoundland and Labrador",In-migrants,2234,-3000
"1969-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,5234,-3000
"1969-10-01 00:00:00","Nova Scotia",In-migrants,7297,-1180
"1969-10-01 00:00:00","Nova Scotia",Out-migrants,8477,-1180
"1969-10-01 00:00:00",Ontario,Out-migrants,25593,18589
"1969-10-01 00:00:00",Ontario,In-migrants,44182,18589
"1969-10-01 00:00:00","Prince Edward Island",Out-migrants,1569,-635
"1969-10-01 00:00:00","Prince Edward Island",In-migrants,934,-635
"1969-10-01 00:00:00",Quebec,Out-migrants,24118,-12712
"1969-10-01 00:00:00",Quebec,In-migrants,11406,-12712
"1969-10-01 00:00:00",Saskatchewan,In-migrants,5684,-9284
"1969-10-01 00:00:00",Saskatchewan,Out-migrants,14968,-9284
"1970-01-01 00:00:00",Alberta,In-migrants,15101,3417
"1970-01-01 00:00:00",Alberta,Out-migrants,11684,3417
"1970-01-01 00:00:00","British Columbia",Out-migrants,13085,3063
"1970-01-01 00:00:00","British Columbia",In-migrants,16148,3063
"1970-01-01 00:00:00",Canada,In-migrants,90827,0
"1970-01-01 00:00:00",Canada,Out-migrants,90827,0
"1970-01-01 00:00:00",Manitoba,In-migrants,6523,-249
"1970-01-01 00:00:00",Manitoba,Out-migrants,6772,-249
"1970-01-01 00:00:00","New Brunswick",In-migrants,3662,-1129
"1970-01-01 00:00:00","New Brunswick",Out-migrants,4791,-1129
"1970-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1674,-1851
"1970-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,3525,-1851
"1970-01-01 00:00:00","Nova Scotia",In-migrants,4203,-1263
"1970-01-01 00:00:00","Nova Scotia",Out-migrants,5466,-1263
"1970-01-01 00:00:00",Ontario,In-migrants,30132,13983
"1970-01-01 00:00:00",Ontario,Out-migrants,16149,13983
"1970-01-01 00:00:00","Prince Edward Island",In-migrants,589,-342
"1970-01-01 00:00:00","Prince Edward Island",Out-migrants,931,-342
