ref_date,region,status,population_change,annual_population_growth,percent_of_total_population,percent_of_population_change
"1956-04-01 00:00:00","British Columbia",Emigrants,1465,54000,0.11,2.71
"1956-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,20,1000,0.11,2.00
"1956-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,14,1000,0.07,1.40
"1956-07-01 00:00:00",Canada,Immigrants,40085,387000,0.25,10.36
"1956-07-01 00:00:00",Canada,Emigrants,19156,387000,0.12,4.95
"1956-07-01 00:00:00","Newfoundland and Labrador",Immigrants,117,9000,0.03,1.30
"1956-07-01 00:00:00","Newfoundland and Labrador",Emigrants,210,9000,0.05,2.33
"1956-07-01 00:00:00","Nova Scotia",Immigrants,300,11000,0.04,2.73
"1956-07-01 00:00:00","Nova Scotia",Emigrants,594,11000,0.09,5.40
"1956-07-01 00:00:00","New Brunswick",Immigrants,223,8000,0.04,2.79
"1956-07-01 00:00:00","New Brunswick",Emigrants,537,8000,0.10,6.71
"1956-07-01 00:00:00",Manitoba,Immigrants,1596,9000,0.19,17.73
"1956-07-01 00:00:00",Manitoba,Emigrants,1103,9000,0.13,12.26
"1956-07-01 00:00:00",Alberta,Immigrants,2588,32000,0.23,8.09
"1956-07-01 00:00:00",Alberta,Emigrants,689,32000,0.06,2.15
"1956-07-01 00:00:00","British Columbia",Immigrants,4839,58000,0.34,8.34
"1956-07-01 00:00:00","British Columbia",Emigrants,1704,58000,0.12,2.94
"1956-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,18,1000,0.09,1.80
"1956-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.04,0.70
"1956-10-01 00:00:00",Canada,Immigrants,54848,401000,0.34,13.68
"1956-10-01 00:00:00",Canada,Emigrants,17862,401000,0.11,4.45
"1956-10-01 00:00:00","Newfoundland and Labrador",Immigrants,130,8000,0.03,1.63
"1956-10-01 00:00:00","Newfoundland and Labrador",Emigrants,205,8000,0.05,2.56
"1956-10-01 00:00:00","Nova Scotia",Immigrants,444,7000,0.06,6.34
"1956-10-01 00:00:00","Nova Scotia",Emigrants,551,7000,0.08,7.87
"1956-10-01 00:00:00","New Brunswick",Immigrants,215,7000,0.04,3.07
"1956-10-01 00:00:00","New Brunswick",Emigrants,511,7000,0.09,7.30
"1956-10-01 00:00:00",Manitoba,Immigrants,1795,8000,0.21,22.44
"1956-10-01 00:00:00",Manitoba,Emigrants,1029,8000,0.12,12.86
"1956-10-01 00:00:00",Alberta,Immigrants,3066,34000,0.27,9.02
"1956-10-01 00:00:00",Alberta,Emigrants,638,34000,0.06,1.88
"1956-10-01 00:00:00","British Columbia",Immigrants,5889,64000,0.41,9.20
"1956-10-01 00:00:00","British Columbia",Emigrants,1598,64000,0.11,2.50
"1956-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,29,1000,0.15,2.90
"1956-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,1000,0.03,0.50
"1957-01-01 00:00:00",Canada,Immigrants,62460,433000,0.38,14.42
"1957-01-01 00:00:00",Canada,Emigrants,15429,433000,0.09,3.56
"1957-01-01 00:00:00","Newfoundland and Labrador",Immigrants,135,8000,0.03,1.69
"1957-01-01 00:00:00","Newfoundland and Labrador",Emigrants,192,8000,0.05,2.40
"1957-01-01 00:00:00","Nova Scotia",Immigrants,749,5000,0.11,14.98
"1957-01-01 00:00:00","Nova Scotia",Emigrants,470,5000,0.07,9.40
"1957-01-01 00:00:00","New Brunswick",Immigrants,491,6000,0.09,8.18
"1957-01-01 00:00:00","New Brunswick",Emigrants,464,6000,0.08,7.73
"1957-01-01 00:00:00",Manitoba,Immigrants,2883,6000,0.34,48.05
"1957-01-01 00:00:00",Manitoba,Emigrants,889,6000,0.10,14.82
"1957-01-01 00:00:00",Alberta,Immigrants,3815,35000,0.33,10.90
"1957-01-01 00:00:00",Alberta,Emigrants,539,35000,0.05,1.54
"1957-01-01 00:00:00","British Columbia",Immigrants,8397,72000,0.58,11.66
"1957-01-01 00:00:00","British Columbia",Emigrants,1396,72000,0.10,1.94
"1957-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,21,1000,0.11,2.10
"1957-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,1000,0.03,0.50
"1957-04-01 00:00:00",Canada,Immigrants,119956,475000,0.73,25.25
"1957-04-01 00:00:00",Canada,Emigrants,16855,475000,0.10,3.55
"1957-04-01 00:00:00","Newfoundland and Labrador",Immigrants,128,8000,0.03,1.60
"1957-04-01 00:00:00","Newfoundland and Labrador",Emigrants,199,8000,0.05,2.49
"1957-04-01 00:00:00","Nova Scotia",Immigrants,1121,5000,0.16,22.42
"1957-04-01 00:00:00","Nova Scotia",Emigrants,517,5000,0.07,10.34
"1957-04-01 00:00:00","New Brunswick",Immigrants,730,7000,0.13,10.43
"1957-04-01 00:00:00","New Brunswick",Emigrants,490,7000,0.09,7.00
"1957-04-01 00:00:00",Manitoba,Immigrants,4866,8000,0.57,60.83
"1957-04-01 00:00:00",Manitoba,Emigrants,971,8000,0.11,12.14
"1957-04-01 00:00:00",Alberta,Immigrants,9778,35000,0.85,27.94
"1957-04-01 00:00:00",Alberta,Emigrants,599,35000,0.05,1.71
"1957-04-01 00:00:00","British Columbia",Immigrants,15581,80000,1.06,19.48
"1957-04-01 00:00:00","British Columbia",Emigrants,1513,80000,0.10,1.89
"1957-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,51,0,0.27,NULL
"1957-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,0,0.03,NULL
"1957-07-01 00:00:00",Canada,Immigrants,61850,554000,0.37,11.16
"1957-07-01 00:00:00",Canada,Emigrants,21296,554000,0.13,3.84
"1957-07-01 00:00:00","Newfoundland and Labrador",Immigrants,145,9000,0.03,1.61
"1957-07-01 00:00:00","Newfoundland and Labrador",Emigrants,219,9000,0.05,2.43
"1957-07-01 00:00:00","Nova Scotia",Immigrants,536,6000,0.08,8.93
"1957-07-01 00:00:00","Nova Scotia",Emigrants,666,6000,0.10,11.10
"1957-07-01 00:00:00","New Brunswick",Immigrants,283,7000,0.05,4.04
"1957-07-01 00:00:00","New Brunswick",Emigrants,576,7000,0.10,8.23
"1957-07-01 00:00:00",Manitoba,Immigrants,2545,13000,0.29,19.58
"1957-07-01 00:00:00",Manitoba,Emigrants,1226,13000,0.14,9.43
"1957-07-01 00:00:00",Alberta,Immigrants,5074,43000,0.43,11.80
"1957-07-01 00:00:00",Alberta,Emigrants,776,43000,0.07,1.80
"1957-07-01 00:00:00","British Columbia",Immigrants,9288,85000,0.62,10.93
"1957-07-01 00:00:00","British Columbia",Emigrants,1879,85000,0.13,2.21
"1957-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,29,0,0.15,NULL
"1957-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,0,0.04,NULL
"1957-10-01 00:00:00",Canada,Immigrants,37898,575000,0.23,6.59
"1957-10-01 00:00:00",Canada,Emigrants,20803,575000,0.12,3.62
"1957-10-01 00:00:00","Newfoundland and Labrador",Immigrants,87,9000,0.02,0.97
"1957-10-01 00:00:00","Newfoundland and Labrador",Emigrants,216,9000,0.05,2.40
"1957-10-01 00:00:00","Nova Scotia",Immigrants,384,7000,0.05,5.49
"1957-10-01 00:00:00","Nova Scotia",Emigrants,648,7000,0.09,9.26
"1957-10-01 00:00:00","New Brunswick",Immigrants,169,8000,0.03,2.11
"1957-10-01 00:00:00","New Brunswick",Emigrants,566,8000,0.10,7.08
"1957-10-01 00:00:00",Manitoba,Immigrants,1320,11000,0.15,12.00
"1957-10-01 00:00:00",Manitoba,Emigrants,1198,11000,0.14,10.89
"1957-10-01 00:00:00",Alberta,Immigrants,2464,43000,0.21,5.73
"1957-10-01 00:00:00",Alberta,Emigrants,757,43000,0.06,1.76
"1957-10-01 00:00:00","British Columbia",Immigrants,4262,85000,0.28,5.01
"1957-10-01 00:00:00","British Columbia",Emigrants,1839,85000,0.12,2.16
"1957-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,33,1000,0.17,3.30
"1957-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,8,1000,0.04,0.80
"1958-01-01 00:00:00",Canada,Immigrants,21243,555000,0.13,3.83
"1958-01-01 00:00:00",Canada,Emigrants,12965,555000,0.08,2.34
"1958-01-01 00:00:00","Newfoundland and Labrador",Immigrants,79,8000,0.02,0.99
"1958-01-01 00:00:00","Newfoundland and Labrador",Emigrants,176,8000,0.04,2.20
"1958-01-01 00:00:00","Nova Scotia",Immigrants,511,10000,0.07,5.11
"1958-01-01 00:00:00","Nova Scotia",Emigrants,390,10000,0.06,3.90
"1958-01-01 00:00:00","New Brunswick",Immigrants,312,9000,0.06,3.47
"1958-01-01 00:00:00","New Brunswick",Emigrants,409,9000,0.07,4.54
"1958-01-01 00:00:00",Manitoba,Immigrants,729,17000,0.08,4.29
"1958-01-01 00:00:00",Manitoba,Emigrants,746,17000,0.09,4.39
"1958-01-01 00:00:00",Alberta,Immigrants,1295,47000,0.11,2.76
"1958-01-01 00:00:00",Alberta,Emigrants,443,47000,0.04,0.94
"1958-01-01 00:00:00","British Columbia",Immigrants,2397,75000,0.16,3.20
"1958-01-01 00:00:00","British Columbia",Emigrants,1188,75000,0.08,1.58
"1958-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,15,1000,0.08,1.50
"1958-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,4,1000,0.02,0.40
"1958-04-01 00:00:00",Canada,Immigrants,46501,518000,0.27,8.98
"1958-04-01 00:00:00",Canada,Emigrants,14888,518000,0.09,2.87
"1958-04-01 00:00:00","Newfoundland and Labrador",Immigrants,85,8000,0.02,1.06
"1958-04-01 00:00:00","Newfoundland and Labrador",Emigrants,188,8000,0.04,2.35
"1958-04-01 00:00:00","Nova Scotia",Immigrants,419,9000,0.06,4.66
"1958-04-01 00:00:00","Nova Scotia",Emigrants,453,9000,0.06,5.03
"1958-04-01 00:00:00","New Brunswick",Immigrants,245,9000,0.04,2.72
"1958-04-01 00:00:00","New Brunswick",Emigrants,450,9000,0.08,5.00
"1958-04-01 00:00:00",Manitoba,Immigrants,2033,16000,0.23,12.71
"1958-04-01 00:00:00",Manitoba,Emigrants,858,16000,0.10,5.36
"1958-04-01 00:00:00",Alberta,Immigrants,3466,45000,0.29,7.70
"1958-04-01 00:00:00",Alberta,Emigrants,519,45000,0.04,1.15
"1958-04-01 00:00:00","British Columbia",Immigrants,5200,64000,0.34,8.13
"1958-04-01 00:00:00","British Columbia",Emigrants,1350,64000,0.09,2.11
"1958-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,28,1000,0.14,2.80
"1958-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,1000,0.03,0.50
"1958-07-01 00:00:00",Canada,Immigrants,32387,443000,0.19,7.31
"1958-07-01 00:00:00",Canada,Emigrants,17630,443000,0.10,3.98
"1958-07-01 00:00:00","Newfoundland and Labrador",Immigrants,106,8000,0.02,1.33
"1958-07-01 00:00:00","Newfoundland and Labrador",Emigrants,207,8000,0.05,2.59
"1958-07-01 00:00:00","Nova Scotia",Immigrants,597,9000,0.08,6.63
"1958-07-01 00:00:00","Nova Scotia",Emigrants,542,9000,0.08,6.02
"1958-07-01 00:00:00","New Brunswick",Immigrants,348,9000,0.06,3.87
"1958-07-01 00:00:00","New Brunswick",Emigrants,510,9000,0.09,5.67
"1958-07-01 00:00:00",Manitoba,Immigrants,1296,14000,0.15,9.26
"1958-07-01 00:00:00",Manitoba,Emigrants,1015,14000,0.12,7.25
"1958-07-01 00:00:00",Alberta,Immigrants,2267,42000,0.19,5.40
"1958-07-01 00:00:00",Alberta,Emigrants,625,42000,0.05,1.49
"1958-07-01 00:00:00","British Columbia",Immigrants,3244,50000,0.21,6.49
"1958-07-01 00:00:00","British Columbia",Emigrants,1581,50000,0.10,3.16
"1958-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,19,1000,0.10,1.90
"1958-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.04,0.70
"1958-10-01 00:00:00",Canada,Immigrants,24720,415000,0.14,5.96
"1958-10-01 00:00:00",Canada,Emigrants,16198,415000,0.09,3.90
"1958-10-01 00:00:00","Newfoundland and Labrador",Immigrants,103,8000,0.02,1.29
"1958-10-01 00:00:00","Newfoundland and Labrador",Emigrants,199,8000,0.05,2.49
"1958-10-01 00:00:00","Nova Scotia",Immigrants,259,11000,0.04,2.35
"1958-10-01 00:00:00","Nova Scotia",Emigrants,494,11000,0.07,4.49
"1958-10-01 00:00:00","New Brunswick",Immigrants,126,9000,0.02,1.40
"1958-10-01 00:00:00","New Brunswick",Emigrants,483,9000,0.08,5.37
"1958-10-01 00:00:00",Manitoba,Immigrants,674,18000,0.08,3.74
"1958-10-01 00:00:00",Manitoba,Emigrants,932,18000,0.11,5.18
"1958-10-01 00:00:00",Alberta,Immigrants,1401,42000,0.11,3.34
"1958-10-01 00:00:00",Alberta,Emigrants,569,42000,0.05,1.35
"1958-10-01 00:00:00","British Columbia",Immigrants,2559,37000,0.17,6.92
"1958-10-01 00:00:00","British Columbia",Emigrants,1462,37000,0.09,3.95
"1958-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,25,0,0.13,NULL
"1958-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,4,0,0.02,NULL
"1959-01-01 00:00:00",Canada,Immigrants,16955,411000,0.10,4.13
"1959-01-01 00:00:00",Canada,Emigrants,12472,411000,0.07,3.03
"1959-01-01 00:00:00","Newfoundland and Labrador",Immigrants,66,9000,0.02,0.73
"1959-01-01 00:00:00","Newfoundland and Labrador",Emigrants,181,9000,0.04,2.01
"1959-01-01 00:00:00","Nova Scotia",Immigrants,150,11000,0.02,1.36
"1959-01-01 00:00:00","Nova Scotia",Emigrants,372,11000,0.05,3.38
"1959-01-01 00:00:00","New Brunswick",Immigrants,100,10000,0.02,1.00
"1959-01-01 00:00:00","New Brunswick",Emigrants,406,10000,0.07,4.06
"1959-01-01 00:00:00",Manitoba,Immigrants,437,15000,0.05,2.91
"1959-01-01 00:00:00",Manitoba,Emigrants,719,15000,0.08,4.79
"1959-01-01 00:00:00",Alberta,Immigrants,1104,42000,0.09,2.63
"1959-01-01 00:00:00",Alberta,Emigrants,419,42000,0.03,1.00
"1959-01-01 00:00:00","British Columbia",Immigrants,1765,32000,0.11,5.52
"1959-01-01 00:00:00","British Columbia",Emigrants,1153,32000,0.07,3.60
"1959-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,17,1000,0.08,1.70
"1959-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,4,1000,0.02,0.40
"1959-04-01 00:00:00",Canada,Immigrants,40134,409000,0.23,9.81
"1959-04-01 00:00:00",Canada,Emigrants,15133,409000,0.09,3.70
"1959-04-01 00:00:00","Newfoundland and Labrador",Immigrants,84,9000,0.02,0.93
"1959-04-01 00:00:00","Newfoundland and Labrador",Emigrants,192,9000,0.04,2.13
"1959-04-01 00:00:00","Nova Scotia",Immigrants,345,11000,0.05,3.14
"1959-04-01 00:00:00","Nova Scotia",Emigrants,461,11000,0.06,4.19
"1959-04-01 00:00:00","New Brunswick",Immigrants,128,11000,0.02,1.16
"1959-04-01 00:00:00","New Brunswick",Emigrants,460,11000,0.08,4.18
"1959-04-01 00:00:00",Manitoba,Immigrants,1410,16000,0.16,8.81
"1959-04-01 00:00:00",Manitoba,Emigrants,872,16000,0.10,5.45
"1959-04-01 00:00:00",Alberta,Immigrants,3113,43000,0.25,7.24
"1959-04-01 00:00:00",Alberta,Emigrants,527,43000,0.04,1.23
"1959-04-01 00:00:00","British Columbia",Immigrants,3918,30000,0.25,13.06
"1959-04-01 00:00:00","British Columbia",Emigrants,1373,30000,0.09,4.58
"1959-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,24,1000,0.11,2.40
"1959-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,1000,0.02,0.50
"1959-07-01 00:00:00",Canada,Immigrants,28266,402000,0.16,7.03
"1959-07-01 00:00:00",Canada,Emigrants,21568,402000,0.12,5.37
"1959-07-01 00:00:00","Newfoundland and Labrador",Immigrants,115,8000,0.03,1.44
"1959-07-01 00:00:00","Newfoundland and Labrador",Emigrants,221,8000,0.05,2.76
"1959-07-01 00:00:00","Nova Scotia",Immigrants,352,10000,0.05,3.52
"1959-07-01 00:00:00","Nova Scotia",Emigrants,674,10000,0.09,6.74
"1959-07-01 00:00:00","New Brunswick",Immigrants,227,11000,0.04,2.06
"1959-07-01 00:00:00","New Brunswick",Emigrants,584,11000,0.10,5.31
"1959-07-01 00:00:00",Manitoba,Immigrants,1040,15000,0.12,6.93
"1959-07-01 00:00:00",Manitoba,Emigrants,1243,15000,0.14,8.29
"1959-07-01 00:00:00",Alberta,Immigrants,1852,41000,0.15,4.52
"1959-07-01 00:00:00",Alberta,Emigrants,787,41000,0.06,1.92
"1959-07-01 00:00:00","British Columbia",Immigrants,3201,30000,0.20,10.67
"1959-07-01 00:00:00","British Columbia",Emigrants,1904,30000,0.12,6.35
"1959-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,27,1000,0.13,2.70
"1959-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,6,1000,0.03,0.60
"1959-10-01 00:00:00",Canada,Immigrants,21573,399000,0.12,5.41
"1959-10-01 00:00:00",Canada,Emigrants,20016,399000,0.11,5.02
"1959-10-01 00:00:00","Newfoundland and Labrador",Immigrants,80,8000,0.02,1.00
"1959-10-01 00:00:00","Newfoundland and Labrador",Emigrants,215,8000,0.05,2.69
"1959-10-01 00:00:00","Nova Scotia",Immigrants,240,9000,0.03,2.67
"1959-10-01 00:00:00","Nova Scotia",Emigrants,621,9000,0.09,6.90
"1959-10-01 00:00:00","New Brunswick",Immigrants,185,10000,0.03,1.85
"1959-10-01 00:00:00","New Brunswick",Emigrants,553,10000,0.09,5.53
"1959-10-01 00:00:00",Manitoba,Immigrants,723,15000,0.08,4.82
"1959-10-01 00:00:00",Manitoba,Emigrants,1153,15000,0.13,7.69
"1959-10-01 00:00:00",Alberta,Immigrants,1354,42000,0.11,3.22
"1959-10-01 00:00:00",Alberta,Emigrants,724,42000,0.06,1.72
"1959-10-01 00:00:00","British Columbia",Immigrants,2116,32000,0.13,6.61
"1959-10-01 00:00:00","British Columbia",Emigrants,1776,32000,0.11,5.55
"1959-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,15,1000,0.07,1.50
"1959-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.03,0.70
"1960-01-01 00:00:00",Canada,Immigrants,16599,392000,0.09,4.23
"1960-01-01 00:00:00",Canada,Emigrants,15151,392000,0.09,3.87
"1960-01-01 00:00:00","Newfoundland and Labrador",Immigrants,77,8000,0.02,0.96
"1960-01-01 00:00:00","Newfoundland and Labrador",Emigrants,190,8000,0.04,2.38
"1960-01-01 00:00:00","Nova Scotia",Immigrants,201,6000,0.03,3.35
"1960-01-01 00:00:00","Nova Scotia",Emigrants,462,6000,0.06,7.70
"1960-01-01 00:00:00","New Brunswick",Immigrants,93,8000,0.02,1.16
"1960-01-01 00:00:00","New Brunswick",Emigrants,456,8000,0.08,5.70
"1960-01-01 00:00:00",Manitoba,Immigrants,527,17000,0.06,3.10
"1960-01-01 00:00:00",Manitoba,Emigrants,873,17000,0.10,5.14
"1960-01-01 00:00:00",Alberta,Immigrants,1034,41000,0.08,2.52
"1960-01-01 00:00:00",Alberta,Emigrants,530,41000,0.04,1.29
"1960-01-01 00:00:00","British Columbia",Immigrants,1672,33000,0.11,5.07
"1960-01-01 00:00:00","British Columbia",Emigrants,1371,33000,0.09,4.15
"1960-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,9,0,0.04,NULL
"1960-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,5,0,0.02,NULL
"1960-04-01 00:00:00",Canada,Immigrants,41442,387000,0.23,10.71
"1960-04-01 00:00:00",Canada,Emigrants,17599,387000,0.10,4.55
"1960-04-01 00:00:00","Newfoundland and Labrador",Immigrants,70,8000,0.02,0.88
"1960-04-01 00:00:00","Newfoundland and Labrador",Emigrants,200,8000,0.04,2.50
"1960-04-01 00:00:00","Nova Scotia",Immigrants,377,7000,0.05,5.39
"1960-04-01 00:00:00","Nova Scotia",Emigrants,543,7000,0.07,7.76
"1960-04-01 00:00:00","New Brunswick",Immigrants,182,7000,0.03,2.60
"1960-04-01 00:00:00","New Brunswick",Emigrants,504,7000,0.09,7.20
"1960-04-01 00:00:00",Manitoba,Immigrants,2037,15000,0.23,13.58
"1960-04-01 00:00:00",Manitoba,Emigrants,1014,15000,0.11,6.76
"1960-04-01 00:00:00",Alberta,Immigrants,3085,41000,0.24,7.52
"1960-04-01 00:00:00",Alberta,Emigrants,627,41000,0.05,1.53
"1960-04-01 00:00:00","British Columbia",Immigrants,3890,34000,0.24,11.44
"1960-04-01 00:00:00","British Columbia",Emigrants,1574,34000,0.10,4.63
"1960-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,33,1000,0.15,3.30
"1960-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.03,0.70
"1960-07-01 00:00:00",Canada,Immigrants,25802,387000,0.14,6.67
"1960-07-01 00:00:00",Canada,Emigrants,22224,387000,0.12,5.74
"1960-07-01 00:00:00","Newfoundland and Labrador",Immigrants,73,8000,0.02,0.91
"1960-07-01 00:00:00","Newfoundland and Labrador",Emigrants,223,8000,0.05,2.79
"1960-07-01 00:00:00","Nova Scotia",Immigrants,361,8000,0.05,4.51
"1960-07-01 00:00:00","Nova Scotia",Emigrants,695,8000,0.10,8.69
"1960-07-01 00:00:00","New Brunswick",Immigrants,196,6000,0.03,3.27
"1960-07-01 00:00:00","New Brunswick",Emigrants,596,6000,0.10,9.93
"1960-07-01 00:00:00",Manitoba,Immigrants,1069,16000,0.12,6.68
"1960-07-01 00:00:00",Manitoba,Emigrants,1280,16000,0.14,8.00
"1960-07-01 00:00:00",Alberta,Immigrants,1679,44000,0.13,3.82
"1960-07-01 00:00:00",Alberta,Emigrants,813,44000,0.06,1.85
"1960-07-01 00:00:00","British Columbia",Immigrants,2644,35000,0.16,7.55
"1960-07-01 00:00:00","British Columbia",Emigrants,1956,35000,0.12,5.59
"1960-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,22,1000,0.10,2.20
"1960-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.03,0.70
"1960-10-01 00:00:00",Canada,Immigrants,20268,385000,0.11,5.26
"1960-10-01 00:00:00",Canada,Emigrants,20622,385000,0.11,5.36
"1960-10-01 00:00:00","Newfoundland and Labrador",Immigrants,86,9000,0.02,0.96
"1960-10-01 00:00:00","Newfoundland and Labrador",Emigrants,215,9000,0.05,2.39
"1960-10-01 00:00:00","Nova Scotia",Immigrants,271,9000,0.04,3.01
"1960-10-01 00:00:00","Nova Scotia",Emigrants,643,9000,0.09,7.14
"1960-10-01 00:00:00","New Brunswick",Immigrants,163,7000,0.03,2.33
"1960-10-01 00:00:00","New Brunswick",Emigrants,562,7000,0.10,8.03
"1960-10-01 00:00:00",Manitoba,Immigrants,704,15000,0.08,4.69
"1960-10-01 00:00:00",Manitoba,Emigrants,1188,15000,0.13,7.92
"1960-10-01 00:00:00",Alberta,Immigrants,1151,44000,0.09,2.62
"1960-10-01 00:00:00",Alberta,Emigrants,750,44000,0.06,1.70
"1960-10-01 00:00:00","British Columbia",Immigrants,1914,34000,0.12,5.63
"1960-10-01 00:00:00","British Columbia",Emigrants,1822,34000,0.11,5.36
"1960-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,17,1000,0.08,1.70
"1960-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1000,0.03,0.70
"1961-01-01 00:00:00",Canada,Immigrants,11839,382000,0.07,3.10
"1961-01-01 00:00:00",Canada,Emigrants,13984,382000,0.08,3.66
"1961-01-01 00:00:00","Newfoundland and Labrador",Immigrants,63,9000,0.01,0.70
"1961-01-01 00:00:00","Newfoundland and Labrador",Emigrants,182,9000,0.04,2.02
"1961-01-01 00:00:00","Nova Scotia",Immigrants,139,10000,0.02,1.39
"1961-01-01 00:00:00","Nova Scotia",Emigrants,423,10000,0.06,4.23
"1961-01-01 00:00:00","New Brunswick",Immigrants,100,8000,0.02,1.25
"1961-01-01 00:00:00","New Brunswick",Emigrants,429,8000,0.07,5.36
"1961-01-01 00:00:00",Manitoba,Immigrants,305,16000,0.03,1.91
"1961-01-01 00:00:00",Manitoba,Emigrants,806,16000,0.09,5.04
"1961-01-01 00:00:00",Alberta,Immigrants,720,43000,0.05,1.67
