REF_DATE,GEO,DGUID,Components of population growth,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1951-07,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,50,,,,0
1951-07,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,213,,,,0
1951-07,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,66,,,,0
1951-07,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,90,,,,0
1951-07,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,482,,,,0
1951-07,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,492,,,,0
1951-07,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,397,,,,0
1951-07,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,377,,,,0
1951-07,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,12320,,,,0
1951-07,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4191,,,,0
1951-07,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,26963,,,,0
1951-07,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4581,,,,0
1951-07,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,2168,,,,0
1951-07,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,511,,,,0
1951-07,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,995,,,,0
1951-07,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,755,,,,0
1951-07,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,2648,,,,0
1951-07,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,858,,,,0
1951-07,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,4000,,,,0
1951-07,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1543,,,,0
1951-07,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,4,,,,0
1951-07,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,13,,,,0
1951-07,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,7,,,,0
1951-07,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,13,,,,0
1951-10,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,64506,,,,0
1951-10,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,13637,,,,0
1951-10,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,96,,,,0
1951-10,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,213,,,,0
1951-10,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,31,,,,0
1951-10,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,90,,,,0
1951-10,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,662,,,,0
1951-10,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,492,,,,0
1951-10,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,387,,,,0
1951-10,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,377,,,,0
1951-10,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,18509,,,,0
1951-10,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4191,,,,0
1951-10,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,32797,,,,0
1951-10,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4580,,,,0
1951-10,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,2881,,,,0
1951-10,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,512,,,,0
1951-10,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,1230,,,,0
1951-10,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,755,,,,0
1951-10,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,3160,,,,0
1951-10,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,857,,,,0
1951-10,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,4745,,,,0
1951-10,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1544,,,,0
1951-10,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,3,,,,0
1951-10,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,13,,,,0
1951-10,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,5,,,,0
1951-10,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,13,,,,0
1952-01,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,42743,,,,0
1952-01,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,13637,,,,0
1952-01,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,72,,,,0
1952-01,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,213,,,,0
1952-01,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,64,,,,0
1952-01,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,90,,,,0
1952-01,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,666,,,,0
1952-01,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,492,,,,0
1952-01,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,216,,,,0
1952-01,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,377,,,,0
1952-01,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,9989,,,,0
1952-01,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4191,,,,0
1952-01,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,23149,,,,0
1952-01,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4581,,,,0
1952-01,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,1604,,,,0
1952-01,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,511,,,,0
1952-01,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,905,,,,0
1952-01,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,755,,,,0
1952-01,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,2605,,,,0
1952-01,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,858,,,,0
1952-01,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,3467,,,,0
1952-01,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1543,,,,0
1952-01,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,2,,,,0
1952-01,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,13,,,,0
1952-01,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,4,,,,0
1952-01,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,13,,,,0
1952-04,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,55314,,,,0
1952-04,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,14685,,,,0
1952-04,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,162,,,,0
1952-04,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,286,,,,0
1952-04,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,124,,,,0
1952-04,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,99,,,,0
1952-04,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,1017,,,,0
1952-04,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,586,,,,0
1952-04,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,308,,,,0
1952-04,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,474,,,,0
1952-04,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,11174,,,,0
1952-04,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4482,,,,0
1952-04,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,29323,,,,0
1952-04,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4841,,,,0
1952-04,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,2310,,,,0
1952-04,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,649,,,,0
1952-04,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,1153,,,,0
1952-04,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,802,,,,0
1952-04,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,4766,,,,0
1952-04,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,946,,,,0
1952-04,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,4964,,,,0
1952-04,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1492,,,,0
1952-04,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,4,,,,0
1952-04,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,14,,,,0
1952-04,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,9,,,,0
1952-04,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,14,,,,0
1952-07,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,37239,,,,0
1952-07,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,16563,,,,0
1952-07,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,141,,,,0
1952-07,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,431,,,,0
1952-07,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,88,,,,0
1952-07,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,117,,,,0
1952-07,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,563,,,,0
1952-07,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,761,,,,0
1952-07,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,278,,,,0
1952-07,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,628,,,,0
1952-07,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,7711,,,,0
1952-07,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4998,,,,0
1952-07,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,18459,,,,0
1952-07,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,5272,,,,0
1952-07,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,1767,,,,0
1952-07,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,912,,,,0
1952-07,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,1158,,,,0
1952-07,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,928,,,,0
1952-07,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,3374,,,,0
1952-07,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,1109,,,,0
1952-07,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,3672,,,,0
1952-07,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1375,,,,0
1952-07,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,9,,,,0
1952-07,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,16,,,,0
1952-07,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,19,,,,0
1952-07,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,16,,,,0
1952-10,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,29202,,,,0
1952-10,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,15674,,,,0
1952-10,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,128,,,,0
1952-10,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,408,,,,0
1952-10,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,30,,,,0
1952-10,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,110,,,,0
1952-10,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,456,,,,0
1952-10,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,721,,,,0
1952-10,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,218,,,,0
1952-10,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,596,,,,0
1952-10,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,6444,,,,0
1952-10,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4741,,,,0
1952-10,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,15128,,,,0
1952-10,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4978,,,,0
1952-10,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,954,,,,0
1952-10,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,861,,,,0
1952-10,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,659,,,,0
1952-10,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,876,,,,0
1952-10,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,2305,,,,0
1952-10,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,1050,,,,0
1952-10,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,2864,,,,0
1952-10,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1301,,,,0
1952-10,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,5,,,,0
1952-10,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,16,,,,0
1952-10,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,11,,,,0
1952-10,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,16,,,,0
1953-01,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,22937,,,,0
1953-01,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,12550,,,,0
1953-01,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,103,,,,0
1953-01,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,327,,,,0
1953-01,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,59,,,,0
1953-01,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,87,,,,0
1953-01,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,411,,,,0
1953-01,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,477,,,,0
1953-01,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,403,,,,0
1953-01,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,481,,,,0
1953-01,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,3922,,,,0
1953-01,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3834,,,,0
1953-01,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,11950,,,,0
1953-01,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,3955,,,,0
1953-01,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,939,,,,0
1953-01,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,690,,,,0
1953-01,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,672,,,,0
1953-01,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,692,,,,0
1953-01,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,2296,,,,0
1953-01,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,840,,,,0
1953-01,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,2174,,,,0
1953-01,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1041,,,,0
1953-01,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,3,,,,0
1953-01,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,13,,,,0
1953-01,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,5,,,,0
1953-01,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,13,,,,0
1953-04,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,55399,,,,0
1953-04,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,13093,,,,0
1953-04,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,131,,,,0
1953-04,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,340,,,,0
1953-04,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,134,,,,0
1953-04,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,92,,,,0
1953-04,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,821,,,,0
1953-04,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,593,,,,0
1953-04,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,307,,,,0
1953-04,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,496,,,,0
1953-04,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,10757,,,,0
1953-04,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3838,,,,0
1953-04,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,28819,,,,0
1953-04,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,4268,,,,0
1953-04,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,2798,,,,0
1953-04,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,749,,,,0
1953-04,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,1213,,,,0
1953-04,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,785,,,,0
1953-04,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,6175,,,,0
1953-04,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,849,,,,0
1953-04,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,4229,,,,0
1953-04,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1059,,,,0
1953-04,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,5,,,,0
1953-04,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,11,,,,0
1953-04,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,10,,,,0
1953-04,Northwest Territories including Nunavut,,Emigrants,Persons,249,units,0,v29850403,13.2,13,,,,0
1953-07,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,46762,,,,0
1953-07,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,16152,,,,0
1953-07,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,143,,,,0
1953-07,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,420,,,,0
1953-07,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,38,,,,0
1953-07,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,113,,,,0
1953-07,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,461,,,,0
1953-07,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,710,,,,0
1953-07,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,175,,,,0
1953-07,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,582,,,,0
1953-07,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,10300,,,,0
1953-07,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4588,,,,0
1953-07,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,24081,,,,0
1953-07,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,5442,,,,0
1953-07,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,2739,,,,0
1953-07,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,920,,,,0
1953-07,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,1094,,,,0
1953-07,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,1001,,,,0
1953-07,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,4018,,,,0
1953-07,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,1050,,,,0
1953-07,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,3675,,,,0
1953-07,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1294,,,,0
1953-07,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,13,,,,0
1953-07,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,11,,,,0
1953-07,Northwest Territories including Nunavut,,Immigrants,Persons,249,units,0,v29850402,13.1,25,,,,0
